2 rbox 15486 D2 z
15486
-772153 417575 
185209 813895 
-874576 -999575 
142204 17779 
816139 854691 
791052 -787822 
-930046 721049 
672631 912363 
92880 -968345 
-982514 885769 
-874168 -138166 
-152780 226169 
-778603 22799 
-814457 -584609 
482692 597232 
-326726 717707 
503937 -325547 
525074 915059 
-595870 -788548 
877864 260848 
78399 -353450 
-430440 -405909 
-120635 494808 
240299 705294 
-126139 -25399 
-876014 828433 
-525686 800810 
-793110 193392 
337384 409572 
-331764 34138 
-246655 473970 
6424 -30705 
-52186 915162 
-871690 -487669 
-247235 719512 
831870 -768865 
-313310 206675 
-405243 -921445 
-718022 209726 
863471 348839 
936033 -100174 
368224 742025 
-791587 -194314 
167501 -814805 
-421437 915672 
-296008 991387 
239718 932366 
270126 7881 
448551 789266 
-802919 -658261 
615371 544088 
493750 462373 
-905060 649071 
936632 -32020 
-159597 -347291 
-915875 890583 
23161 -738722 
304932 983997 
33046 -596047 
237401 -7782 
-784007 -806333 
-34735 202919 
451751 571497 
-856595 -798930 
381839 -425191 
-180783 -416303 
-806730 -717954 
-649737 -134663 
712442 19758 
69334 -709552 
553946 163603 
-329091 963226 
942948 126465 
-504439 -102341 
-44538 -551108 
-467893 126803 
-829335 -632176 
-979676 584453 
907903 -874252 
445042 -175492 
505903 705315 
235345 -558040 
-977393 960726 
927476 87708 
103623 -403065 
-320223 5049 
862191 837531 
380752 -709389 
-707576 -238175 
995566 478987 
330387 821598 
594953 -622450 
485050 231954 
443029 -6945 
-730869 287586 
-539727 800902 
761989 751896 
-885096 190785 
518309 -775539 
-481413 893211 
202264 -552281 
-189388 948292 
-57417 990693 
579648 147927 
214486 860735 
376495 -240730 
57882 816502 
940914 -58772 
224615 -903055 
359826 -402366 
-559570 -686859 
-42568 556172 
-422658 384069 
-950969 -943596 
987431 -245055 
-631777 -273761 
896695 749751 
-929815 593678 
-62115 26681 
433858 -149464 
-35854 -591325 
-392696 -49223 
716604 -42852 
-208209 633432 
88130 -805279 
-327043 -606838 
874379 -316818 
-753778 -750638 
25059 -840475 
129578 -180120 
721732 144163 
951485 -383691 
-702878 726792 
-811033 960227 
536043 -728739 
77166 925486 
647823 -34532 
-375315 88105 
774413 -432417 
364939 -472306 
-48536 262079 
765293 274304 
225346 -617705 
224310 -15114 
-18784 290862 
512660 277939 
-679731 -234426 
6119 840519 
604488 -364579 
523858 486310 
-581220 -558386 
-794389 710462 
738123 -374745 
-342187 867941 
-513493 -268951 
-267226 734465 
160645 -44427 
-686867 -166757 
-685451 -367911 
523776 -901493 
612036 483461 
-470382 292855 
19366 -514271 
650759 -687927 
3428 -391340 
744014 635431 
-304282 -75400 
756050 939861 
241378 835235 
-209150 815573 
-672411 789243 
808627 595163 
900809 -96559 
-875311 642118 
82458 -122286 
738824 -579217 
-901711 940498 
950136 938449 
508367 121882 
476402 892222 
-419364 -243664 
738544 715413 
-50699 -91312 
-682179 619972 
-133637 -42278 
-568673 307105 
-482261 637308 
-772670 -269976 
505010 -295534 
967584 187277 
-437151 800175 
541286 -610458 
27614 100089 
197969 -727888 
385350 572845 
-190929 -946049 
-246343 -289532 
-164134 -599309 
-587318 949439 
-783464 312327 
-727014 -924086 
893457 335150 
870579 -175686 
-759243 -596822 
-793864 -475778 
-403307 -373891 
7680 -914440 
-998299 -409866 
-619948 533455 
-218277 -577837 
293534 -570648 
-888315 93934 
752902 31178 
16816 619546 
717507 -867177 
-649337 599802 
874535 309821 
-830548 973965 
-569566 -696859 
-102062 651706 
-775181 -471888 
973064 282543 
703417 330462 
73269 -566589 
-663271 400648 
-303767 585699 
-161474 103300 
161772 895120 
288155 -977626 
-960300 232541 
310077 -529771 
145457 689508 
558237 281310 
-20386 -629501 
-17216 651185 
461492 299048 
92906 -525874 
-362124 -211735 
-630309 390369 
923778 -59409 
-482970 724400 
983108 -911156 
206703 54040 
242115 -775294 
-365932 -223969 
-250271 -297709 
396870 198504 
259930 644329 
-763935 537872 
14930 921154 
-158182 -565553 
751747 603766 
-497768 17051 
577733 -46140 
524523 -345116 
-369877 -516980 
-875528 -999992 
-868783 362556 
-521168 728112 
-624498 69718 
-249965 845843 
83540 61093 
795831 -465106 
964993 636005 
-662227 -46559 
-509427 67790 
-653199 -323046 
569848 -568705 
-217606 698271 
-165914 -512115 
883358 605322 
-354783 -838494 
-560956 12333 
-713108 790037 
148877 175035 
-181771 978207 
732806 268153 
853956 438099 
-875721 -236071 
360424 -348486 
987684 -282 
-744697 -126373 
51446 650772 
-473845 88085 
436643 659722 
-49556 -894700 
783032 421516 
413746 -169147 
-848938 -93708 
-958350 -986900 
-821192 227716 
-784585 -523005 
-144849 -472746 
553464 63232 
744803 -101299 
-530094 708071 
548120 249431 
184856 875887 
-962120 -358420 
31411 -75056 
540207 -742434 
-89201 801734 
745332 791820 
121649 546892 
-389675 726837 
-53801 -232619 
373386 -493875 
-561546 102600 
402620 842284 
269136 -635442 
134419 -820754 
-413963 517676 
578501 874585 
-847200 -895387 
-776781 636143 
-337717 -8102 
-172681 -256527 
543984 744886 
-708690 -959148 
-392108 -164706 
-213878 -655447 
-99193 867870 
285442 -584071 
-482391 450620 
-430678 -396998 
-341849 538333 
-229076 -78493 
760956 -615616 
-653840 909091 
-906742 382385 
750288 91280 
151332 -565066 
935843 721130 
32494 129205 
-459967 -673323 
-543945 -79769 
-683922 -678151 
314920 855610 
241369 695111 
738291 457884 
-344373 124624 
563355 308354 
506919 -219410 
383080 420923 
451733 274157 
-240243 243669 
-653973 681925 
-878190 264638 
-235054 -547004 
497760 -145591 
-954365 -15672 
605710 176009 
184200 -143797 
-798582 235823 
-527340 999323 
-373327 -502956 
812154 -123612 
453989 196673 
-518551 720259 
-612740 -324539 
-520021 11613 
-826763 601549 
231183 -499156 
688163 -50391 
-924171 -540615 
-122998 773761 
608741 -896757 
197712 938839 
-931038 40474 
238628 621010 
-692793 235541 
734889 -716107 
388829 -946818 
837314 743352 
-474882 651669 
609212 -971228 
569631 -219534 
298057 -561216 
-362153 -707489 
-759962 -673161 
189822 332705 
-233669 730230 
976482 -262687 
-980098 -501557 
331443 555822 
-301702 -697779 
420683 415706 
762963 -882477 
205237 -587237 
305373 401407 
445608 -674358 
65331 10407 
908999 -459494 
-714782 654365 
-94893 -868571 
-67633 -716013 
-38697 -374424 
-941350 727859 
-881542 -68613 
813502 527685 
803491 277119 
-464534 576260 
-804812 -479041 
751752 689684 
-475930 -947722 
-361119 672592 
258470 110680 
206985 798964 
183084 -914186 
-715851 700126 
-988539 -370059 
424225 -52344 
260724 -17143 
-122376 -777879 
186667 -679521 
-703168 -143871 
-38107 -455988 
212942 908730 
-982854 -820969 
-20073 640260 
847826 -594800 
-810579 594083 
757673 213740 
333144 -845607 
-123914 -621787 
-372752 -839050 
94500 260971 
133087 788223 
-342783 847825 
-606728 725832 
-948428 -225128 
276470 639344 
-541603 -713742 
130491 -844725 
703784 503949 
-130217 -554810 
-687309 394122 
16164 -338764 
400380 -815998 
-473753 -365143 
-961059 -526820 
-272084 -908966 
-999219 131286 
520929 -744683 
116245 -277122 
415760 -319755 
-127556 171419 
-957175 756667 
-706119 262806 
985918 321280 
-243417 886489 
-783022 -252357 
644007 -177419 
112889 -675222 
-457797 -190766 
-196818 84800 
-763162 -463092 
810315 957737 
688133 -543452 
195176 324086 
918691 437804 
180002 -707579 
-279451 -734729 
-583483 -590408 
-992812 -195796 
-735756 152533 
-377291 872696 
-596902 -132815 
-223649 -873038 
844239 -876830 
-889956 514670 
56643 -7651 
-596568 -520698 
630397 -919809 
763538 788239 
-74542 -826024 
-989915 500453 
-884133 382024 
683647 48650 
-336589 950573 
280694 -367989 
-789943 -571535 
213863 389617 
286681 241757 
-795822 612085 
-685332 -368054 
111704 -584723 
562946 -569898 
-267418 -490453 
962738 737720 
857073 830929 
-569851 521621 
886272 -419889 
926720 -615585 
-141823 374267 
304646 191316 
-551506 839168 
-95786 122441 
-134694 199768 
-494592 -612902 
954906 -896708 
-976857 -33721 
-748917 952587 
133623 -191527 
-991210 739500 
768220 -525758 
-414062 859112 
-909562 994706 
16842 -928340 
-607548 941075 
651484 -502427 
-291189 -16789 
-173584 568737 
769647 -548846 
-457080 -142180 
386500 -100155 
693832 -759837 
-587762 -514225 
-584354 763183 
822776 403353 
-848340 -45370 
-539851 731109 
-247614 345967 
666415 436110 
-303944 -382921 
240105 -551462 
-419768 954298 
879189 528998 
863944 312843 
-52282 -702783 
321368 -775926 
-989008 -251479 
-600720 -302375 
-16228 -739303 
532379 -305924 
335381 743724 
-228939 225026 
15064 -812345 
922189 -775456 
912651 930187 
-355326 43818 
442008 834397 
-282199 -910479 
-427359 -614676 
-861464 -617407 
-752194 -118114 
858162 -866261 
753803 -827051 
-246010 -696339 
631540 300251 
315963 383328 
588637 -782250 
731543 -954690 
518470 -70151 
975041 -481434 
545267 295279 
746305 -856954 
-817549 -544923 
-518855 -387934 
-11683 -362282 
-874626 163426 
701913 -949008 
19131 -470281 
-18089 -21348 
-796056 687631 
-993818 899184 
589553 611749 
-331447 -622252 
-191044 -880195 
556997 -544017 
711464 -432225 
-408953 719344 
21326 432959 
748226 -559500 
486595 207235 
995760 -256478 
-627422 913592 
737981 -752381 
740851 -517731 
493729 109857 
369886 674149 
417390 -933927 
-519268 669106 
-340452 21871 
-414258 -439296 
752701 642877 
836044 -615013 
-518708 81661 
474290 -614074 
-742798 -200343 
835240 -114451 
422809 151988 
455839 -707800 
1317 140666 
166515 611199 
426159 457596 
815816 -580488 
-256680 -15927 
312837 -142317 
86502 -162259 
912956 56693 
842042 198015 
37922 -642080 
553622 724480 
328132 910039 
-973835 748412 
554002 -887450 
627721 108542 
271444 154001 
296904 57375 
302382 138100 
-954260 -246302 
405778 -83960 
888725 807703 
-943655 -11433 
-149880 972162 
-872798 879718 
-573281 859906 
447593 696200 
-958242 830712 
-222198 -481047 
-960647 405746 
-625498 -736987 
-546961 -780883 
-307658 -811818 
-233012 -238017 
-355787 286477 
817157 -48856 
880042 859142 
-393663 -297376 
8471 371056 
343208 292720 
-261504 901979 
-430709 -930474 
-483640 -542849 
343332 375536 
-373021 635165 
-788401 -651116 
686699 -653225 
-747298 169428 
-422010 -723957 
451865 494514 
-706671 984786 
-694246 -187286 
280890 916347 
-957149 -798076 
741724 160797 
509223 514951 
782611 -651206 
-811550 278764 
-807757 22773 
749129 605249 
418715 -651425 
-493418 -884441 
-797952 820111 
-401108 569796 
561285 -484287 
588234 450821 
950705 504369 
937605 327831 
-144152 -762040 
387391 885307 
-641698 974782 
-834163 225937 
-671924 971634 
250753 403464 
-972766 722483 
764403 -682076 
355297 -522948 
814602 -992222 
-278878 900205 
-254028 543271 
763497 91441 
853104 120930 
471540 -832228 
741590 -94246 
174 931046 
85500 993610 
-397743 -874684 
-814087 -367826 
-53750 617653 
901766 -20461 
106087 -999193 
566542 -136521 
-510294 -515319 
-959980 -388051 
19531 254808 
561733 -946460 
841204 115997 
-430435 -320727 
-463348 503135 
188335 -656094 
-974355 8204 
-112436 290514 
671794 837421 
534683 420219 
620235 286007 
925140 824034 
-459596 -430088 
-482663 -113359 
782016 -663057 
-881 -807232 
845580 -334617 
85855 968135 
-554880 138595 
-641779 -383061 
-114254 -275042 
-635212 -12988 
-292238 350730 
714316 -486744 
-714271 -758512 
-307591 313363 
691713 -372056 
856379 -833335 
141457 -538472 
-97344 -55183 
534600 -970699 
-538550 596936 
706394 365067 
-324109 706630 
322126 -29197 
-708837 580727 
282642 369526 
620953 356679 
708095 957298 
-691929 742311 
22085 -825414 
-734241 -381964 
330072 -485103 
871552 166415 
928499 -724443 
290903 -797148 
332400 642423 
-796592 -316748 
413243 -624897 
-642928 315296 
-816582 -300010 
-267366 377554 
-444255 -587206 
825905 979696 
-244413 145916 
414291 985890 
-153577 832825 
-710830 -921126 
628281 -485664 
-562464 675058 
-305350 -14565 
-795815 734223 
93390 -391396 
-194337 -219216 
-359992 -391617 
95354 609257 
-219928 -328859 
868976 876121 
962506 843898 
-612510 -462601 
-935386 969060 
998135 -339616 
79595 -239196 
-159569 119662 
-845283 -673474 
924632 285731 
285825 -146021 
-182487 944711 
-245656 -739830 
-325584 -89922 
675667 -62088 
484086 28348 
447987 -687543 
457099 457989 
-573673 286116 
756291 983401 
28849 858579 
133409 205385 
-95039 672478 
337785 -840983 
-406345 552788 
709816 -126021 
-29205 -847770 
-478088 776963 
412384 936954 
-606796 -427932 
-249156 438274 
74022 93205 
495149 -31065 
-106070 -720874 
277065 627685 
-491787 533866 
692157 -920116 
-386338 819036 
-466231 48768 
-356408 -147498 
-994316 536490 
779864 -831965 
-839610 667090 
-212493 630130 
598812 226048 
-819250 859919 
653834 979994 
753209 -821011 
-739958 -468569 
759079 -151235 
193389 290206 
-500215 879353 
-708857 232438 
587994 421478 
-227218 -850920 
586385 -622213 
470441 693659 
318829 565133 
198370 -1797 
-197991 365214 
153548 676524 
343816 512267 
-322351 242017 
-426846 3863 
918520 -435710 
-971217 753535 
655412 -488082 
799584 602392 
395472 694430 
-710044 296766 
-253627 -701852 
-23859 -999815 
112766 -738597 
393586 999670 
-552199 -800740 
-38882 506111 
200901 536117 
514276 -565170 
-814821 -703624 
189183 -401505 
-97770 784205 
139943 29444 
861649 -262658 
-497790 -353825 
-734972 -671148 
12071 881037 
-407798 132747 
-916731 501928 
-95736 966108 
-624208 942290 
-927671 629756 
317274 418830 
-718108 760235 
-724120 -290464 
179700 210853 
-186839 -203166 
-610339 35547 
-564985 299432 
549958 -852220 
741690 -424193 
585711 39538 
519851 -871133 
865109 -118119 
770116 -666377 
193929 -641035 
122569 12815 
-620392 -927814 
231397 -911752 
190265 -216435 
371399 109066 
-924924 802674 
544470 913972 
-880804 320106 
29092 950032 
-804781 44511 
103627 -336682 
-616704 -950608 
-867390 -230761 
-407430 323045 
-577048 -446061 
-939291 -656392 
20055 -930336 
-164405 839139 
-597910 921029 
-260955 124604 
224990 -596379 
666419 500787 
724337 -60539 
524795 236988 
-941052 -268994 
-982791 234496 
-833964 -425989 
404617 394837 
25289 -968974 
453390 127031 
-982909 244563 
368023 -635210 
22074 997053 
-537427 -533093 
310479 222883 
1369 -993660 
-438739 115887 
-282749 -158274 
-108584 -975488 
969653 959522 
694057 -977525 
731416 914674 
934102 -551855 
980427 31388 
-465701 963050 
-26486 848114 
257846 -383495 
606846 -731829 
146091 -650883 
604141 -202596 
963095 741062 
-977927 -16996 
352243 155354 
-966508 -94308 
969629 561254 
999094 -221161 
943503 -544503 
539028 -558284 
912715 -4112 
882210 -690670 
-86828 683581 
952285 -939179 
-776592 -181686 
400791 93481 
-863642 771135 
473309 897660 
969729 242280 
610 245993 
405339 530421 
782659 154832 
265251 70897 
-430671 -279446 
-644271 -269727 
695906 85413 
-472066 -5480 
-105793 -58893 
180555 583589 
384197 -809221 
-575568 428692 
-967253 -615121 
-340749 -967721 
-489560 -33987 
782195 349406 
472229 748544 
785159 168269 
104183 -994549 
621020 -523242 
-129817 168589 
-519649 258261 
584995 11880 
-331421 -197546 
-161433 798219 
-334944 602889 
750669 490918 
863772 -581896 
66018 -443304 
-602927 605972 
576745 -643678 
-293548 335998 
-877649 -652704 
-1158 541509 
-851140 888770 
-439448 202338 
686931 -759089 
-16202 -312829 
289531 139293 
-901631 296025 
-704957 -219747 
711216 -592598 
207474 -980249 
949598 -106173 
-451879 -724766 
864944 -893365 
-792635 175162 
-60152 -968956 
757178 -102184 
593277 -791916 
261111 484566 
105897 -190097 
-968138 506356 
327119 -111218 
752244 957383 
728087 958592 
-948256 654522 
553315 -427197 
105238 729125 
411427 845454 
-454562 182105 
643301 -33414 
411462 -554498 
547655 442158 
-651084 -769322 
12278 356227 
-894502 97593 
253248 334960 
-334476 469313 
-250788 -998848 
367071 -641763 
-114539 947257 
543562 -349186 
-769073 197445 
451512 562752 
172940 598988 
-802233 868134 
734388 860826 
-103358 870013 
302033 266226 
452505 -740174 
-111400 -293638 
817917 737585 
582950 -367247 
-319531 -364512 
-355437 171421 
-921503 305905 
-657060 790108 
-661014 337251 
185943 -848132 
-550004 77863 
646476 -677595 
-347063 904458 
-779664 182716 
902075 -826867 
845374 203826 
-288614 -732240 
-756329 386091 
-976137 65455 
94663 -999565 
305070 -680849 
962894 -636064 
-322737 -247155 
68418 -104193 
830837 -128472 
771112 86357 
-593661 331389 
-337543 922857 
465903 425424 
101089 -990238 
-931329 -844464 
-913371 980687 
406266 105569 
293314 -271942 
-528310 691330 
-819388 552658 
524662 -2621 
-57583 200796 
778158 496303 
-632642 -807454 
-880492 -423250 
436801 -690473 
-774474 -578343 
-207202 -443845 
301298 -85257 
-906289 7601 
-245800 845484 
57565 -511190 
433165 196619 
568410 -741182 
959162 633771 
-211472 -204983 
854221 885950 
153886 358218 
568799 -203189 
996621 207826 
935735 889807 
979295 -982557 
161063 989726 
320210 -237696 
-954481 38662 
-214573 -329510 
-73196 -210087 
-928140 756053 
988588 -804353 
-766029 -653429 
-175607 567483 
-310976 -579646 
-105414 298780 
-412625 -988979 
232363 -671581 
729854 652228 
-3152 -972804 
86340 -890093 
206126 355274 
-909539 -625982 
-872717 239206 
329746 38004 
727409 -438058 
-433821 762816 
652310 -619575 
803535 -982381 
-885171 929424 
836070 -174106 
-205875 -136908 
988122 -638987 
541923 105156 
-642070 727868 
-718205 -874975 
296576 555938 
-344264 -44663 
-643394 482901 
111178 561697 
440109 909369 
-229156 572225 
-616796 -484373 
-853884 771827 
91616 -203539 
-884629 32321 
-773314 909771 
514466 633530 
-268505 -763600 
167301 -169437 
273356 295209 
-419355 -95120 
-674237 104428 
-871195 -169146 
-836822 -473212 
718689 -996495 
-97508 -823464 
40481 359577 
-594013 431857 
214680 119776 
-920842 -583672 
228517 683970 
-512634 166223 
-287717 347671 
-693832 765739 
-232746 240638 
406553 943314 
272450 -931712 
712336 234860 
-701706 429457 
-112441 201904 
-599044 -126037 
-302110 429557 
-435673 -353137 
818815 -169873 
947436 -440609 
685173 -303007 
-643420 44311 
733530 439441 
-313284 633385 
-701958 191932 
-195529 -254956 
956227 -684596 
-1874 498465 
-305703 42294 
827851 -301713 
-891889 20461 
-107496 -677609 
-575500 -420503 
612192 -897335 
491949 192402 
-292884 -499529 
407893 -548487 
-414966 -338977 
807341 974692 
-343541 111192 
796848 624491 
-173120 372708 
96640 230917 
-981834 315399 
911636 -125632 
499881 -500314 
-782889 -19681 
-781943 -113525 
-12076 -968802 
-656958 509170 
-385848 -953728 
687420 -524434 
-164727 -572185 
-718464 777947 
947530 -864222 
-973540 -279011 
666152 21270 
-507160 166039 
617987 515448 
-858858 -819620 
650133 785058 
470730 -442065 
211067 -592595 
262963 -377331 
191332 -276738 
867835 -304135 
411273 257477 
-581118 -852206 
969578 -306878 
301482 -985920 
-363730 782454 
710244 -935293 
522861 -278633 
-992579 -275113 
171517 683529 
75497 882416 
759162 -755966 
487184 95837 
728004 -443095 
896963 -747472 
-768012 26117 
952885 -867549 
-901635 217761 
-82839 -272969 
209897 -264972 
615611 573589 
302429 929768 
619162 254460 
701223 -546827 
-513741 -441189 
937915 -462797 
-224684 -258692 
170902 348339 
533987 718138 
-259050 140997 
-255914 857449 
-862504 -104787 
846299 -250922 
747690 428655 
406607 -164324 
211054 -812876 
378 355270 
-975281 456598 
42576 -421902 
-915048 780838 
-447367 -901679 
-523630 -657510 
-765141 282900 
694628 611890 
37095 -552200 
-818756 -838871 
-897341 388297 
105936 470229 
-861877 438600 
-443950 526137 
776712 205742 
-98021 554945 
960760 -508196 
751460 -219014 
-976653 -605803 
276139 -938713 
-943195 -272609 
256565 93223 
798749 582813 
-664412 -764956 
-616262 492441 
462965 -946037 
-41668 -313296 
426252 18941 
341475 -829920 
-472661 -17598 
232591 -835471 
239788 112113 
276311 -45852 
-630563 122634 
-895172 847188 
682792 -315696 
100884 -434467 
-81135 365344 
336573 774847 
847546 710865 
-491285 965777 
-177956 -902932 
423593 -676859 
30261 601028 
-518666 779851 
960370 936719 
-564529 -35093 
184253 735762 
-55799 184352 
409086 -487467 
-864130 559192 
344495 -76338 
980407 -305850 
-428992 -70284 
739329 -92146 
-693493 463993 
326197 386043 
229205 244598 
952669 -499360 
-749147 -920792 
240742 156044 
637400 774963 
801478 435053 
-66546 -442287 
490537 447527 
-417523 688354 
-829058 29429 
610000 271302 
-231320 209833 
667276 915175 
-660519 664931 
-504432 17371 
-42531 -812099 
-955475 -665534 
370379 962274 
935033 -897723 
-29561 -826475 
-562131 270442 
-679095 454485 
529502 -657061 
774064 -313480 
-653659 -46827 
979032 583664 
-363600 973806 
764773 -467500 
725199 416773 
703756 29248 
-423219 959978 
347589 -69896 
-734324 217085 
539843 -860197 
663337 699849 
358309 101076 
791124 429022 
565255 236544 
-404857 -437564 
-132830 -471416 
903665 -109051 
-822707 764842 
704749 718182 
493142 237816 
971602 -278372 
-603316 62611 
304363 -562984 
-74745 -237116 
791274 943196 
290469 -87333 
198122 -159148 
-807977 329275 
120770 -214455 
-338043 506223 
97778 -650171 
576216 467304 
-19490 434366 
392815 39922 
972113 301395 
-461535 975542 
-67414 979770 
998696 -917966 
-258753 -861756 
463345 -565855 
-332169 -764958 
-647802 395155 
-626483 693931 
906365 -718817 
836449 194132 
776959 357709 
13966 734423 
-557753 -161076 
789398 -579667 
-455707 930458 
204364 748417 
636351 -846843 
-893079 25230 
48316 42560 
-699645 -928074 
-140836 976751 
254599 -947235 
-176850 -316213 
-587951 313137 
890164 988883 
149598 286185 
-85375 -897802 
638955 912704 
-184385 -959202 
696339 -633967 
923035 -553612 
-564869 253520 
904902 684626 
506628 899644 
315353 139315 
-537642 -144524 
987367 680588 
649894 761240 
158485 -339997 
-333159 591031 
-537259 291867 
-598739 986351 
-398913 -528247 
-244597 -941712 
652264 596599 
-969023 -366610 
386817 -774937 
-364359 213491 
135001 969455 
-374793 860948 
-46572 -736188 
891916 438195 
748032 171911 
-692169 711684 
-728036 -99976 
-304082 -705835 
-964642 -744721 
-530824 441630 
478932 -595362 
-257210 -936188 
-511955 -420395 
425640 -276444 
-198845 14470 
-796303 533535 
-884084 -804941 
-644770 -648059 
73716 942264 
636807 814922 
392304 -543711 
-149335 119435 
-662923 245772 
693308 420580 
689553 -685439 
-169919 166740 
401948 -456927 
429033 759114 
427556 -61027 
326204 511641 
-852371 198808 
-630014 -650734 
-892125 51209 
661719 -495235 
588994 -783698 
395417 -233073 
746684 -489967 
-880761 -947158 
-877031 -257282 
-144830 -155653 
-61512 168466 
-586452 -503908 
820299 767741 
-569012 622610 
202228 846059 
-288390 -966457 
755041 -23450 
-126760 -453989 
-189488 -729760 
925427 -346439 
-595137 -475446 
-824655 24573 
992552 -183105 
554063 136067 
876579 661368 
-381604 387775 
-658627 458194 
872325 -836538 
313285 -611612 
640085 -97926 
160196 413410 
188229 -437282 
603517 -695864 
621340 860486 
188496 47306 
-928499 709807 
-266567 -184804 
-8146 -917157 
-657087 343316 
109736 340618 
767212 535819 
-492033 394813 
-382481 -350812 
-95107 -462142 
778487 33037 
-750571 -844688 
-679263 -372212 
237332 835090 
-645984 946781 
543260 566867 
-663948 -975011 
995016 -772533 
37175 792652 
108607 -642726 
-293272 979305 
-823322 428901 
535611 15794 
-555483 -10876 
-791577 -33044 
635163 -811535 
523182 -882634 
-423015 392749 
926073 514104 
551940 451689 
-457687 -338812 
-410009 972191 
-382445 248297 
-877425 -874728 
446086 -634939 
575143 420683 
414813 -232345 
978516 -80878 
677298 -655974 
-961679 -944970 
-114148 -489660 
291170 -304468 
810457 -656003 
559738 -480715 
620400 -945227 
-425398 341288 
32175 766561 
-415479 -951302 
-531639 743621 
43688 256730 
853192 -400262 
799685 304611 
-398683 -659203 
776349 105369 
931481 -591914 
-305670 609862 
-51752 196252 
415678 300518 
812697 997959 
693768 154849 
541005 673325 
567252 -200698 
876572 538244 
265913 -795153 
-142502 964015 
206406 -942440 
413560 697332 
51446 647391 
701831 -333415 
299786 504276 
-639925 782026 
-486526 965468 
626415 157956 
763190 929262 
106498 -82326 
348325 291182 
-110202 -158566 
979305 -826687 
-132348 -374677 
796237 354604 
-163326 979238 
55128 537709 
-729481 -382711 
-231674 261887 
-473259 -62430 
743021 -42295 
-858531 673584 
919026 71022 
-340075 357599 
160604 -729187 
545898 901183 
179907 -304581 
908727 976856 
22498 123729 
-490619 162087 
203308 -996264 
-201479 -260224 
414712 64449 
-801091 66484 
-599012 406751 
264355 -982529 
630708 309317 
684384 439421 
-658098 -658485 
838757 984420 
-854475 841213 
264526 -106292 
-442923 -201145 
-640233 -404227 
156632 520241 
-304606 489343 
392941 155703 
897760 644197 
-984871 -729496 
-640982 -978682 
-713746 72388 
618736 -910128 
-514630 605813 
-107809 53460 
502464 919647 
501177 -719043 
-963144 439518 
971508 139762 
978944 -885111 
-60301 522990 
-105486 -894945 
654701 -446352 
162341 472765 
-239000 -874905 
-522957 663600 
-882307 -927964 
-295440 534893 
-55270 -915328 
75594 508250 
156196 -817543 
-451711 96202 
871453 511388 
895516 929283 
464805 -19309 
-528815 211521 
-960538 230902 
775924 957780 
-584296 -264515 
288349 274950 
-907850 -240398 
-364296 -728040 
-168379 55650 
-696351 433205 
869624 -234112 
-728316 -798694 
354051 526879 
-744345 -211046 
942480 265394 
468865 221465 
168854 -78451 
-519253 914760 
367642 961724 
-303917 58752 
-556359 -720709 
-958223 -859426 
-378090 -555131 
-84624 -273790 
406608 -146542 
-935091 -77584 
53478 802434 
499991 -658034 
423213 939532 
707211 97559 
-333370 -948413 
24205 807325 
713699 -865700 
184907 -267751 
-97342 -24066 
-471154 -683938 
-945625 879472 
-711881 -585539 
842006 -410861 
661080 775063 
490659 498943 
-258646 932987 
708922 846630 
-683916 -582075 
-927193 666546 
630389 945718 
681262 -22407 
-601109 -832697 
853346 179857 
862302 711179 
790309 715955 
-948694 -696004 
262691 -945802 
-98665 -260252 
-56373 541905 
-196644 997744 
-924566 815408 
554816 792433 
421448 -725476 
927336 -270847 
-124212 377038 
876020 -729617 
-678201 -528012 
-290324 525748 
241303 -424247 
-322320 762282 
-320841 -376739 
144690 -200835 
559653 91442 
866331 419792 
-555466 286495 
-881779 -53222 
-494424 212417 
96426 624604 
-279233 938985 
-482653 59041 
296413 -189020 
-855775 989473 
78537 -35811 
117838 509363 
860232 -77643 
-937935 121583 
-559804 -622145 
-399354 65644 
-716592 230685 
-884876 -105699 
-484963 -781023 
-652485 -322373 
-121174 -569442 
-616719 800498 
-32129 8782 
-398925 -740639 
82908 -558945 
-195016 359310 
916579 936595 
-643870 479202 
-60169 734112 
213496 231892 
-592728 19096 
949581 -388173 
-21461 -695735 
783390 437536 
-330037 -936450 
-913630 622949 
-97248 -449040 
982559 -135268 
558824 154932 
-51469 955295 
-349183 -726372 
-132383 -965850 
957872 950987 
-759691 -126807 
754030 975578 
545266 283977 
805739 48961 
891661 139186 
-695920 -320360 
-292335 733708 
-571168 386426 
664672 -862968 
97003 331118 
-905168 838941 
87763 -964569 
485991 49437 
889756 129477 
118255 -487242 
923801 322502 
298016 752912 
192245 -935504 
977077 -262778 
-517431 -469282 
778004 -89592 
229854 -850750 
-553280 -980629 
569964 -608027 
892155 454798 
-217564 -598264 
976636 316665 
191816 -144311 
572721 -280210 
515255 -109524 
-776849 -509230 
-629936 664205 
-702188 323812 
304984 -140608 
797725 -629549 
-828043 -926742 
238902 -771920 
341576 864504 
-278453 45868 
903453 336963 
-658454 -634388 
-154758 984605 
250794 -910586 
-211786 506552 
-386135 235215 
-747858 749485 
591576 620564 
-185320 -676711 
513318 -668003 
870696 -210094 
956249 -320153 
-813232 15898 
-803660 881471 
881322 377886 
-877483 136895 
801897 -519869 
567282 311804 
497090 597163 
511152 934621 
180855 -366336 
983525 103400 
-156843 -52626 
-486846 -417884 
621916 548295 
-812754 50543 
